Time,TI3104_Meas - OP Value,TI3107_Meas - OP Value,TI3105_Meas - OP Value,TC3106_Meas - OP Value,TI3108_Meas - OP Value,TI3101_Meas - OP Value,PI3102_Meas - OP Value,PI3103_Meas - OP Value,FC3101_Meas - OP Value,FI3105_Meas - OP Value,FI3104_Meas - OP Value,FC3103_Meas - OP Value,FC3102_Meas - OP Value,LC3103_Meas - OP Value,LC3101_Meas - OP Value,QI3105 - PV,QI3104 - PV
32100,55.2134,62.3737,70.1419,76.8514,98.5069,51.7242,16.8587,17.0972,15.6194,9.23356,6.18084,14.2642,2.54985,-0.25625,-0.3335,96.588,96.3976
32040,53.4735,61.39,69.8517,76.4785,98.2203,51.1927,16.9196,17.0892,15.5746,9.12739,6.10988,14.5512,2.65377,-0.44525,0.2205,96.588,96.3976
31980,54.2443,61.3267,69.4991,76.0091,97.8515,51.1561,16.8895,17.0766,15.5275,9.31228,6.15486,14.3507,2.57104,-0.25354,-0.12225,96.8798,96.3629
31920,53.7178,62.8713,69.4126,75.8819,97.7475,51.9841,16.8878,17.0725,15.49,9.36448,6.1611,14.3427,2.56552,-0.00382374,-0.1355,96.8798,96.3629
31860,53.4545,61.8789,69.1197,75.4674,97.4185,51.4533,16.8958,17.0575,15.4575,9.30849,6.12407,14.3953,2.58625,-0.02325,-0.033,96.8798,96.3629
31800,54.2851,61.3911,69.8209,76.4436,98.1894,51.1931,16.8731,17.0849,15.5793,9.38759,6.22509,14.2928,2.53937,-0.341249,-0.21975,96.8798,96.3629
31740,54.287,63.8395,69.5453,76.0803,97.9177,52.4958,16.9279,17.082,15.4698,9.43747,6.18882,14.5057,2.6,0.160017,0.22375,96.8798,96.3629
31680,53.3783,60.8794,69.6019,76.127,97.9492,50.9239,16.8918,17.0811,15.5382,9.32292,6.15798,14.3662,2.57345,0.23325,-0.0895,96.8552,96.4307
31620,53.286,61.5218,69.2753,75.6776,97.5794,51.2635,16.9121,17.0579,15.4757,9.22841,6.10104,14.5235,2.62156,0.03025,0.203,96.8552,96.4307
31560,53.5595,62.8453,69.7531,76.3805,98.1447,51.9569,16.891,17.0789,15.5533,9.16509,6.12279,14.44,2.61028,-0.500994,-0.011,96.8552,96.4307
31500,54.6887,60.2692,69.85,76.5314,98.2788,50.579,16.8856,17.092,15.5936,9.34708,6.1794,14.3369,2.56241,-0.115626,-0.16075,96.8552,96.4307
31440,53.7649,61.6724,68.4786,74.6391,96.7661,51.3324,16.8625,17.0305,15.3735,9.4672,6.11568,14.204,2.51311,0.411238,-0.39775,96.8552,96.4307
31380,53.742,62.0431,69.4488,75.9436,97.8032,51.5374,16.9139,17.0728,15.4935,9.2243,6.113,14.4937,2.61613,0.0802874,0.1425,97.1563,96.2919
31320,54.3501,61.0529,69.931,76.6107,98.3391,51.0055,16.8795,17.0935,15.5954,9.27708,6.17969,14.3234,2.56451,-0.0885,-0.19525,97.1563,96.2919
31260,52.1772,62.6848,69.4461,75.9363,97.794,51.8738,16.8659,17.067,15.5197,9.13994,6.0735,14.3143,2.58984,-0.10175,-0.27575,97.1563,96.2919
31200,54.373,61.7791,69.4655,76.0042,97.8492,51.3842,16.8575,17.0695,15.5133,9.41465,6.19229,14.2108,2.50345,0.313,-0.386,97.1563,96.2919
31140,54.501,63.011,69.1867,75.6355,97.56,52.0399,16.9085,17.0652,15.4368,9.30196,6.1292,14.4243,2.57711,0.157231,0.03025,97.1563,96.2919
31080,55.275,62.6813,69.3597,75.8524,97.7373,51.8715,16.9063,17.0779,15.4656,9.37124,6.18185,14.3692,2.55786,0.084,-0.042,97.1426,96.3609
31020,53.5775,61.3644,69.7113,76.2819,98.0726,51.1796,16.9124,17.0922,15.5477,9.2912,6.16133,14.4357,2.61228,-0.0315,0.04825,97.1426,96.3609
30960,54.4595,61.112,68.9633,75.2261,97.2129,51.0503,16.908,17.0506,15.4331,9.36002,6.14797,14.4345,2.58813,-0.01125,0.09475,97.1426,96.3609
30900,53.9152,63.351,69.9247,76.567,98.2924,52.2374,16.9482,17.0966,15.5276,9.24129,6.16043,14.6423,2.66045,-0.05125,0.4625,97.1426,96.3609
30840,53.6285,64.0748,69.3597,75.7979,97.6719,52.6276,16.9581,17.0711,15.4339,9.22381,6.11354,14.6929,2.67427,-0.1475,0.55825,97.1426,96.3609
30780,55.0281,62.6786,69.5017,75.978,97.8207,51.8889,16.8809,17.0829,15.524,9.21265,6.1387,14.2878,2.58059,-0.48525,-0.26825,96.6259,96.397
30720,54.189,63.8349,69.0657,75.3545,97.3192,52.5121,16.9422,17.0611,15.4008,9.30034,6.13512,14.5777,2.64062,-0.18475,0.369,96.6259,96.397
30660,54.3025,61.5672,69.7847,76.3173,98.0816,51.3028,16.858,17.0868,15.5837,9.30257,6.1952,14.2111,2.54246,-0.364,-0.393,96.6259,96.397
30600,55.8013,63.8914,68.9805,75.2492,97.2295,52.5393,16.9168,17.0487,15.3747,9.4572,6.19311,14.4734,2.56446,0.2495,0.202,96.6259,96.397
30540,54.0935,62.8558,69.9873,76.6285,98.3411,51.9788,16.8399,17.0939,15.6058,9.22526,6.17423,14.1493,2.53163,-0.352,-0.556,96.6259,96.397
30480,52.9124,62.4446,68.9799,75.2762,97.2517,51.7561,16.882,17.0412,15.434,9.30836,6.11745,14.3843,2.57408,-0.00275,-0.066,96.7535,96.6005
30420,54.1673,63.5764,69.2186,75.641,97.5591,52.3486,16.9195,17.059,15.4351,9.28227,6.13088,14.5247,2.61537,-0.06675,0.23275,96.7535,96.6005
30360,53.8817,62.3859,70.0896,76.8617,98.5415,51.7077,16.9362,17.1027,15.5626,9.38184,6.22751,14.5681,2.6096,0.133,0.34725,96.7535,96.6005
30300,54.5375,60.5749,69.6836,76.2983,98.0964,50.7419,16.8848,17.0894,15.5574,9.33006,6.18165,14.2968,2.54877,0.08925,-0.22025,96.7535,96.6005
30240,54.6659,63.3353,69.3615,75.8334,97.7161,52.2206,16.9089,17.0716,15.4714,9.24885,6.13315,14.4476,2.61069,-0.26075,0.0565,96.7535,96.6005
30180,53.9629,63.8216,69.8722,76.5117,98.2557,52.4837,16.9001,17.0953,15.5193,9.4173,6.2152,14.3758,2.56017,0.54525,-0.02925,97.1691,96.2811
30120,55.0807,61.0583,69.2215,75.6276,97.5459,51.0109,16.8928,17.0656,15.4641,9.50439,6.22329,14.3165,2.52589,0.30275,-0.107,97.1691,96.2811
30060,55.3077,60.9557,70.2663,77.042,98.673,50.9588,16.8951,17.1141,15.633,9.27998,6.21449,14.3609,2.57335,-0.0915,-0.0915,97.1691,96.2811
30000,53.1891,62.2353,68.8445,75.0873,97.1001,51.6471,16.9074,17.0469,15.3846,9.42335,6.13759,14.4187,2.56667,0.62725,0.06075,97.1691,96.2811
29940,52.5737,61.5269,69.0369,75.3358,97.2938,51.2722,16.8978,17.0551,15.456,9.24698,6.08824,14.4161,2.61326,-0.0165,-0.02875,97.1691,96.2811
29880,54.071,62.4421,68.7455,74.9336,96.9662,51.7628,16.8683,17.0408,15.4177,9.23175,6.08444,14.2704,2.56581,-0.38275,-0.31325,96.7868,96.371
29820,54.0477,61.4019,70.3781,77.1526,98.7611,51.2085,16.8681,17.1273,15.673,9.26331,6.21987,14.1879,2.55584,-0.3635,-0.4415,96.7868,96.371
29760,54.9429,62.4792,69.2186,75.5359,97.4497,51.7902,16.8729,17.0669,15.4645,9.34825,6.16296,14.2392,2.53737,0.09975,-0.3065,96.7868,96.371
29700,54.1428,62.7818,69.287,75.6306,97.5139,51.9567,16.9,17.0643,15.4765,9.30897,6.16219,14.4132,2.60074,-0.49075,0.02125,96.7868,96.371
29640,55.5344,62.5279,68.6798,74.8174,96.8735,51.8195,16.938,17.0421,15.3584,9.42759,6.17234,14.5402,2.60722,-0.3175,0.337,96.7868,96.371
29580,54.5569,61.5292,69.7422,76.2304,98.0015,51.2931,16.9402,17.0891,15.5275,9.27552,6.17,14.5895,2.64639,-0.06,0.3825,97.1348,96.0979
29520,55.5409,63.6966,69.4345,75.8146,97.6728,52.449,16.9365,17.0761,15.4537,9.29683,6.17223,14.553,2.62602,-0.25675,0.33775,97.1348,96.0979
29460,53.3504,63.9026,69.3058,75.636,97.5292,52.5582,16.9285,17.0653,15.4156,9.46683,6.18648,14.5371,2.60013,0.7125,0.308,97.1348,96.0979
29400,54.3266,63.6105,68.8338,75.003,97.0203,52.4011,16.8764,17.0387,15.3975,9.35295,6.13978,14.321,2.55652,-0.12225,-0.15675,97.1348,96.0979
29340,54.4936,62.4921,70.3476,77.0984,98.7081,51.7942,16.9417,17.106,15.5827,9.37481,6.24191,14.6436,2.62396,0.38625,0.5095,97.1348,96.0979
29280,53.7281,61.9442,69.0004,75.2947,97.2733,51.4929,16.9062,17.0451,15.422,9.35906,6.13157,14.483,2.59376,0.3195,0.143,96.8364,96.4272
29220,52.6673,64.702,69.307,75.7392,97.6364,52.9519,16.8668,17.0565,15.4725,9.17332,6.08547,14.3409,2.59512,-0.22325,-0.22475,96.8364,96.4272
29160,53.6484,64.1671,70.5276,77.4552,99.0136,52.6506,16.8399,17.1111,15.6773,9.12563,6.17292,14.2151,2.56053,-0.59475,-0.48975,96.8364,96.4272
29100,54.5717,61.9332,69.7554,76.4567,98.2133,51.4486,16.8819,17.0799,15.5368,9.4125,6.21464,14.3399,2.52445,0.316752,-0.11875,96.8364,96.4272
29040,54.9031,63.3063,69.8104,76.5567,98.314,52.1785,16.9077,17.1022,15.521,9.61753,6.24291,14.347,2.53976,0.432732,-0.084,96.8364,96.4272
28980,53.9447,60.86,67.9318,73.8911,96.1713,50.9022,16.901,17.0179,15.3053,9.32485,6.06001,14.3324,2.58176,-0.1895,-0.1415,97.0325,96.0865
28920,54.5158,61.7276,70.6169,77.5052,99.0457,51.3804,16.9069,17.1354,15.6572,9.4079,6.27963,14.3698,2.56031,0.355,-0.02925,97.0325,96.0865
28860,54.5286,61.1776,68.912,75.1343,97.1454,51.0939,16.907,17.0551,15.428,9.3496,6.14641,14.3919,2.58699,-0.028,0.01225,97.0325,96.0865
28800,53.3885,61.9161,69.0567,75.3209,97.2753,51.4883,16.9277,17.0496,15.4423,9.22432,6.10878,14.5852,2.65586,-0.45175,0.34625,97.0325,96.0865
28740,53.8564,62.8198,69.2689,75.6505,97.5495,51.9625,16.9239,17.0622,15.4306,9.40439,6.17235,14.5236,2.59379,0.47925,0.26925,97.0325,96.0865
28680,54.2123,62.0332,69.1911,75.5515,97.4787,51.5396,16.9463,17.0628,15.4363,9.32467,6.15267,14.6157,2.64024,-0.08825,0.45075,97.3222,96.023
28620,54.0026,60.5073,68.9532,75.2234,97.2064,50.7288,16.9428,17.0477,15.4208,9.30359,6.12118,14.6284,2.63817,0.03625,0.461,97.3222,96.023
28560,53.4434,62.721,69.4638,75.9333,97.7934,51.9061,16.9219,17.0796,15.4831,9.31247,6.15634,14.4826,2.61766,0.033,0.1595,97.3222,96.023
28500,53.6076,62.3014,69.3771,75.7893,97.6635,51.6883,16.9028,17.0672,15.4856,9.25456,6.13072,14.4467,2.60938,-0.03225,0.062,97.3222,96.023
28440,55.5859,63.4047,69.0294,75.328,97.2919,52.2701,16.8221,17.0471,15.4591,9.34691,6.17166,14.0546,2.48206,-0.39425,-0.70475,97.3222,96.023
28380,54.8009,60.1868,69.7917,76.4005,98.1578,50.5483,16.9206,17.0852,15.5562,9.42067,6.23931,14.5023,2.58907,-0.034,0.2405,97.2641,96.3627
28320,55.0498,60.9968,70.629,77.5534,99.0884,50.9747,16.9412,17.1279,15.6524,9.41567,6.2967,14.5747,2.6084,0.07375,0.3945,97.2641,96.3627
28260,54.3399,64.6402,69.6796,76.2531,98.0449,52.9201,16.8731,17.0851,15.5052,9.35804,6.20091,14.2578,2.53883,0.05675,-0.287,97.2641,96.3627
28200,54.5469,63.4753,69.0795,75.4293,97.3776,52.2977,16.8453,17.0535,15.4369,9.41229,6.16944,14.1394,2.49296,0.39025,-0.5185,97.2641,96.3627
28140,55.6425,62.4008,69.1408,75.5438,97.4618,51.7236,16.912,17.0578,15.4242,9.43803,6.20161,14.4396,2.55135,0.09725,0.11975,97.2641,96.3627
28080,53.8755,63.111,69.7187,76.3135,98.0868,52.1127,16.8645,17.0974,15.5388,9.37927,6.1991,14.1597,2.51658,0.20275,-0.492,97.0454,96.002
28020,53.672,61.7209,69.0422,75.3105,97.2724,51.3897,16.9133,17.067,15.4401,9.30645,6.12593,14.4054,2.60196,0.06525,0.00925,97.0454,96.002
27960,55.1258,63.1199,69.6925,76.1614,97.9522,52.1448,16.918,17.0954,15.5041,9.41697,6.23197,14.409,2.58497,0.02925,0.06525,97.0454,96.002
27900,54.5854,63.1946,68.6248,74.6502,96.7257,52.1978,16.9283,17.0372,15.3362,9.42593,6.18934,14.5119,2.60702,0.193,0.358549,97.0454,96.002
27840,54.7016,64.9427,69.4838,75.8361,97.6802,53.1234,16.9074,17.0707,15.4429,9.53731,6.31649,14.4225,2.56451,0.181,0.244458,97.0454,96.002
27780,53.5995,62.3558,68.9752,75.1597,97.1279,51.7356,16.8775,17.0351,15.4379,9.22744,6.18941,14.4074,2.59434,-0.167,0.237959,96.9041,96.333
27720,55.584,61.7082,70.3418,77.1185,98.7227,51.3692,16.9271,17.1046,15.6086,9.41133,6.28003,14.5604,2.59399,-0.15925,0.36975,96.9041,96.333
27660,54.0927,60.7843,70.5117,77.3921,98.9628,50.8647,16.8815,17.1211,15.684,9.36851,6.25375,14.3125,2.55779,-0.150151,-0.18475,96.9041,96.333
27600,54.3519,61.8891,68.5298,74.6883,96.7894,51.4503,16.8911,17.0247,15.3766,9.28156,6.08774,14.4041,2.58137,-0.364,-0.023,96.9041,96.333
27540,53.634,60.4032,70.4,77.2623,98.8584,50.6544,16.906,17.1169,15.6561,9.31412,6.20521,14.4382,2.59131,0.0966933,0.04875,96.9041,96.333
27480,53.3488,61.379,70.1483,76.9046,98.5746,51.179,16.9133,17.1091,15.5904,9.47227,6.23118,14.4329,2.57493,0.572001,0.08575,97.0094,96.4234
27420,53.9423,61.7692,69.7481,76.3408,98.113,51.3902,16.8936,17.085,15.5564,9.23521,6.15173,14.3967,2.59175,-0.2325,-0.046,97.0094,96.4234
27360,54.7074,61.8063,69.9459,76.6272,98.3448,51.409,16.9295,17.0977,15.5551,9.29641,6.18878,14.5343,2.60977,-0.00325034,0.27075,97.0094,96.4234
27300,54.2689,61.9457,69.3337,75.7823,97.6656,51.4863,16.9357,17.0708,15.4561,9.32112,6.14275,14.561,2.61503,0.24825,0.32325,97.0094,96.4234
27240,55.3384,63.8016,69.8147,76.4263,98.1888,52.4788,16.9125,17.0976,15.5182,9.3218,6.19036,14.4212,2.5885,0.0275,0.037,97.0094,96.4234
27180,54.2619,59.9676,68.9353,75.1811,97.1735,50.4439,16.9068,17.047,15.4496,9.33438,6.13733,14.4482,2.59458,-0.155,0.104,96.908,96.3811
27120,55.1672,61.5646,70.6694,77.5651,99.0858,51.289,16.9023,17.1251,15.6729,9.42722,6.30932,14.4056,2.55979,-0.11175,0.065,96.908,96.3811
27060,54.333,63.2603,68.7978,75.0396,97.0677,52.1874,16.906,17.0417,15.3823,9.35232,6.13022,14.4385,2.58524,-0.08,0.07825,96.908,96.3811
27000,53.3823,62.4882,68.8596,75.1311,97.1392,51.7777,16.8936,17.0463,15.3956,9.38235,6.11841,14.3728,2.5585,0.54325,-0.06825,96.908,96.3811
26940,54.1446,62.514,69.2538,75.6573,97.5641,51.7934,16.8938,17.0694,15.4619,9.38501,6.16381,14.3409,2.56121,0.2045,-0.12275,96.908,96.3811
26880,55.4502,62.5937,69.8001,76.3779,98.1408,51.8414,16.894,17.0947,15.535,9.40761,6.23735,14.3152,2.5406,-0.0225,-0.118,97.2596,96.1717
26820,54.8435,63.456,69.1525,75.4748,97.4063,52.3056,16.8793,17.0582,15.4547,9.24987,6.12882,14.3189,2.57444,-0.44925,-0.1885,97.2596,96.1717
26760,54.6572,61.9568,69.9078,76.5098,98.2365,51.5049,16.8889,17.0951,15.5656,9.25387,6.16758,14.3504,2.56956,0.0655,-0.1165,97.2596,96.1717
26700,53.3089,62.3609,69.6999,76.2204,98.0028,51.7224,16.9602,17.0836,15.5007,9.27436,6.15166,14.7108,2.67709,0.0285,0.61825,97.2596,96.1717
26640,54.0732,64.2957,69.3615,75.7652,97.6372,52.7527,16.8857,17.0671,15.4566,9.31937,6.15383,14.3451,2.56202,0.05175,-0.11325,97.2596,96.1717
26580,55.2142,63.2578,69.5178,75.9966,97.8318,52.1967,16.8836,17.0806,15.486,9.4167,6.20864,14.2789,2.52812,0.2305,-0.21025,97.0858,96.5887
26520,54.0463,62.4444,70.0375,76.6877,98.3827,51.768,16.8824,17.1033,15.5981,9.17171,6.14533,14.3275,2.59133,-0.21825,-0.208,97.0858,96.5887
26460,54.4326,62.0178,69.0485,75.3257,97.2937,51.5395,16.8665,17.0551,15.4469,9.45049,6.18151,14.2202,2.51966,0.234,-0.32975,97.0858,96.5887
26400,54.8913,62.1588,69.8669,76.4422,98.1809,51.6127,16.9112,17.085,15.5382,9.36643,6.2158,14.4847,2.58635,0.123,0.1955,97.0858,96.5887
26340,54.2324,62.6633,69.5804,76.0909,97.9109,51.8706,16.889,17.0755,15.4997,9.34773,6.17783,14.3604,2.55342,0.29625,-0.06675,97.0858,96.5887
26280,56.2583,63.2003,69.2623,75.6854,97.584,52.1506,16.891,17.0595,15.451,9.29177,6.15564,14.3793,2.55607,-0.16375,-0.03575,96.7709,96.548
26220,53.7525,60.8618,69.8366,76.4874,98.2315,50.9007,16.901,17.0921,15.5788,9.22342,6.13686,14.4244,2.60619,-0.074937,-0.01125,96.7709,96.548
26160,54.5199,62.4037,68.6364,74.8483,96.9203,51.7265,16.9357,17.0421,15.3553,9.38708,6.13024,14.5315,2.60805,-0.04625,0.28375,96.7709,96.548
26100,54.5753,60.9515,70.0379,76.7163,98.4073,50.9611,16.9059,17.1065,15.6091,9.20915,6.17456,14.4078,2.60503,-0.48925,-0.012,96.7709,96.548
26040,54.4524,62.0133,69.0268,75.3049,97.2661,51.5375,16.8876,17.0575,15.439,9.32096,6.12993,14.3241,2.56142,0.0685,-0.16025,96.7709,96.548
25980,55.1232,62.6671,70.0688,76.7087,98.3936,51.8929,16.9299,17.1085,15.5505,9.43551,6.26228,14.4756,2.5802,0.1415,0.231,96.9398,96.076
25920,53.5489,61.8565,69.0939,75.3499,97.2985,51.4667,16.8515,17.0595,15.4866,9.26705,6.11943,14.172,2.54912,-0.274,-0.50349,96.9398,96.076
25860,53.67,63.7833,69.4565,75.8232,97.6719,52.4968,16.8731,17.0707,15.4894,9.30232,6.23705,14.2961,2.56874,0.07675,-0.024125,96.9398,96.076
25800,53.5254,61.5743,70.0152,76.6326,98.3219,51.3083,16.9279,17.094,15.5587,9.42755,6.28036,14.5511,2.60117,0.35675,0.466637,96.9398,96.076
25740,53.6347,64.6581,69.3497,75.7579,97.6352,52.9446,16.8817,17.0688,15.4429,9.41415,6.16922,14.3077,2.53941,0.4435,-0.18775,96.9398,96.076
25680,54.4535,61.6222,69.2638,75.6306,97.533,51.3275,16.9462,17.0626,15.4384,9.5577,6.26205,14.6007,2.60203,0.2225,0.532363,96.6711,96.4224
25620,53.3341,62.8721,68.9914,75.2622,97.232,51.9942,16.882,17.0471,15.4268,9.31422,6.13477,14.3586,2.57241,0.19975,-0.0251044,96.6711,96.4224
25560,54.0587,63.2581,69.2359,75.6139,97.526,52.1939,16.8925,17.0629,15.4438,9.34946,6.15927,14.3654,2.55937,0.28775,-0.0157937,96.6711,96.4224
25500,54.9417,62.3001,68.6495,74.8184,96.888,51.6832,16.9044,17.0356,15.3741,9.30284,6.1129,14.4334,2.58673,-0.07625,0.1042,96.6711,96.4224
25440,53.7526,64.1019,69.2413,75.6325,97.5452,52.6406,16.9213,17.0643,15.4343,9.27815,6.12466,14.5117,2.61984,-0.153797,0.226488,96.6711,96.4224
25380,55.937,62.996,70.1535,76.8801,98.5468,52.0508,16.8873,17.1076,15.5741,9.50321,6.28126,14.2896,2.51483,0.326052,-0.151,96.6765,96.4796
25320,54.6824,62.5529,68.9304,75.2158,97.2093,51.8156,16.8577,17.0499,15.4351,9.37145,6.14128,14.1863,2.51208,-0.0685,-0.4265,96.6765,96.4796
25260,54.1449,62.0305,70.0021,76.6743,98.3836,51.5317,16.9034,17.1006,15.5761,9.3134,6.18182,14.4149,2.59004,0.09375,0.0075,96.6765,96.4796
25200,54.0617,62.3363,70.1234,76.8431,98.5123,51.6974,16.9846,17.1048,15.5401,9.35085,6.20605,14.8,2.67428,0.18725,0.83375,96.6765,96.4796
25140,55.1892,63.9196,68.951,75.2514,97.2401,52.5437,16.9289,17.053,15.3755,9.41543,6.15846,14.5117,2.58935,0.0855,0.25625,96.6765,96.4796
25080,54.5789,62.8748,69.1718,75.5388,97.4739,51.989,16.8658,17.0662,15.4455,9.55829,6.22287,14.1662,2.48262,0.435,-0.4035,97.0518,96.3078
25020,53.4553,63.0694,69.2626,75.6451,97.5473,52.0989,16.9101,17.0652,15.452,9.31649,6.12258,14.4625,2.60193,0.13675,0.0945,97.0518,96.3078
24960,54.5756,62.5519,68.9619,75.2282,97.2165,51.8255,16.9274,17.0519,15.4014,9.35436,6.13441,14.524,2.60321,0.00375,0.26575,97.0518,96.3078
24900,53.5213,62.1359,69.7015,76.2291,98.0201,51.601,16.9176,17.0832,15.5218,9.36602,6.17987,14.4966,2.6053,0.14025,0.197,97.0518,96.3078
24840,54.6869,63.8831,68.4481,74.5459,96.6729,52.5287,16.8761,17.0232,15.3381,9.36149,6.10207,14.3088,2.54564,-0.1145,-0.19225,97.0518,96.3078
24780,54.356,62.5675,70.3693,77.1754,98.7808,51.8218,16.9274,17.1091,15.6163,9.2124,6.17825,14.5909,2.64238,-0.18275,0.33925,96.8238,96.6631
24720,52.7393,61.6749,69.7309,76.3429,98.1178,51.3376,16.926,17.0813,15.5516,9.13952,6.09787,14.5937,2.66073,-0.4455,0.30875,96.8238,96.6631
24660,53.6813,62.9147,69.0019,75.3771,97.3501,51.9941,16.8537,17.0521,15.4471,9.40516,6.12509,14.1878,2.51661,0.0721483,-0.4665,96.8238,96.6631
24600,52.7653,61.3137,69.2387,75.6741,97.5909,51.1461,16.9075,17.0656,15.4811,9.25415,6.08975,14.4511,2.60793,0.0579208,0.05025,96.8238,96.6631
24540,54.0481,62.9783,69.2756,75.7091,97.6164,52.0355,16.9406,17.066,15.4358,9.36444,6.1423,14.5997,2.6294,0.169337,0.3935,96.8238,96.6631
24480,53.8262,64.3155,69.4258,75.9068,97.7682,52.7493,16.9086,17.0679,15.4587,9.29609,6.13955,14.4755,2.59875,0.002,0.13125,96.9415,96.3406
24420,53.5945,60.9783,69.092,75.4835,97.4316,50.9619,16.8878,17.054,15.4674,9.38568,6.13604,14.3652,2.56204,0.0287184,-0.10125,96.9415,96.3406
24360,54.4203,63.1602,68.9115,75.2306,97.2403,52.1301,16.9236,17.0546,15.3994,9.25468,6.07292,14.5023,2.61915,-0.0835256,0.17075,96.9415,96.3406
24300,53.1477,61.9735,68.3301,74.4036,96.5685,51.5059,16.865,17.0237,15.3604,9.21917,6.01778,14.2552,2.56033,0.130593,-0.36425,96.9415,96.3406
24240,53.1325,63.0327,69.2645,75.6872,97.5908,52.0707,16.9482,17.0621,15.4289,9.37778,6.14691,14.6552,2.63851,0.226462,0.5035,96.9415,96.3406
