Time,TI3104_Meas - OP Value,TI3107_Meas - OP Value,TI3105_Meas - OP Value,TC3106_Meas - OP Value,TI3108_Meas - OP Value,TI3101_Meas - OP Value,PI3102_Meas - OP Value,PI3103_Meas - OP Value,FC3101_Meas - OP Value,FI3105_Meas - OP Value,FI3104_Meas - OP Value,FC3103_Meas - OP Value,FC3102_Meas - OP Value,LC3103_Meas - OP Value,LC3101_Meas - OP Value,QI3105 - PV,QI3104 - PV
24960,54.0304,61.3198,68.9765,75.6583,97.5635,51.7425,16.8744,17.0438,11.9787,7.27355,4.78714,11.1854,1.95781,0.17325,-0.22175,96.9624,96.3325
24900,54.3831,61.7668,70.7371,76.4854,98.2332,53.5258,16.8871,17.0728,12.0227,7.21575,4.80588,11.2452,1.98386,0.156,-0.11925,96.9624,96.3325
24840,54.5829,63.011,69.4478,76.5717,98.2961,52.2115,16.9134,17.0715,12.0523,7.1775,4.8063,11.3939,2.02562,-0.181486,0.17475,96.9624,96.3325
24780,54.5275,64.1566,68.6916,76.0178,97.85,51.4366,16.941,17.0524,11.9815,7.29887,4.80636,11.5029,2.03229,0.149101,0.4435,97.2277,96.2703
24720,54.0275,63.3338,68.3087,75.31,97.2878,51.0429,16.9279,17.0355,11.9359,7.18181,4.71137,11.4377,2.04547,0.0377747,0.246,97.2277,96.2703
24660,52.7814,62.8449,69.5812,77.4351,98.9927,52.3414,16.9215,17.1129,12.1528,7.13098,4.79856,11.4021,2.06332,0.0929387,0.13325,97.2277,96.2703
24600,53.8537,60.2614,69.3999,76.0369,97.8631,52.1725,16.854,17.0625,12.0421,7.09881,4.76265,11.0874,1.96926,-0.3275,-0.469198,97.2277,96.2703
24540,52.8232,63.6591,68.9299,77.5539,99.0654,51.6983,16.9299,17.1069,12.1835,7.02887,4.80697,11.4987,2.08335,-0.4745,0.33625,97.2277,96.2703
24480,52.7883,61.3585,70.3453,75.5981,97.5121,53.1266,16.88,17.0457,11.9532,7.19623,4.75609,11.2056,1.98784,-0.110126,-0.217,97.2506,96.2627
24420,54.7495,61.7986,70.8904,74.6711,96.7715,53.6791,16.8924,17.017,11.8306,7.18996,4.71136,11.2519,1.99466,-0.0785,-0.11275,97.2506,96.2627
24360,54.2055,62.7427,69.812,76.0364,97.8614,52.5856,16.9162,17.0639,11.9823,7.26696,4.80525,11.3448,2.00664,0.174,0.11325,97.2506,96.2627
24300,54.2786,63.1035,69.7848,75.4159,97.3645,52.5632,16.9247,17.0441,11.922,7.24822,4.77875,11.3888,2.02933,-0.04925,0.20375,97.2506,96.2627
24240,52.4718,62.6871,69.182,76.5454,98.2612,51.9603,16.9104,17.0782,12.0612,7.28729,4.82851,11.3492,2.0164,0.33525,0.10975,97.2506,96.2627
24180,54.9326,61.8042,69.4088,76.8839,98.5309,52.192,16.8871,17.0873,12.1039,7.20137,4.85087,11.242,1.98202,-0.189,-0.0995,97.1097,96.5927
24120,54.5621,63.5499,69.6635,75.9298,97.7681,52.4494,16.927,17.053,11.9682,7.26426,4.80552,11.4399,2.02526,0.16575,0.31325,97.1097,96.5927
24060,53.3267,61.6025,69.7535,75.7591,97.6422,52.529,16.8833,17.049,11.9909,7.12607,4.74901,11.2495,2.00859,-0.3755,-0.156,97.1097,96.5927
24000,53.6136,62.0077,69.7912,76.2539,98.0347,52.5709,16.8917,17.0643,12.04,7.03701,4.7452,11.3051,2.02761,-0.4595,-0.0585,97.1097,96.5927
23940,54.1536,61.0853,69.4785,75.6392,97.547,52.244,16.8717,17.045,11.983,7.11487,4.73738,11.1884,1.98487,-0.3105,-0.283,97.1097,96.5927
23880,54.0464,61.0857,69.7229,75.9872,97.8313,52.4896,16.8751,17.06,11.9958,7.25814,4.79386,11.1608,1.95827,0.2645,-0.284,96.7584,96.0524
23820,54.4584,63.3723,69.8167,75.7071,97.6043,52.5892,16.9291,17.0506,11.9492,7.18115,4.7686,11.4303,2.0405,-0.1655,0.26225,96.7584,96.0524
23760,55.5681,62.0076,69.7561,75.4831,97.4206,52.5317,16.8938,17.0407,11.9272,7.31894,4.81156,11.2457,1.96242,0.1045,-0.06025,96.7584,96.0524
23700,54.6155,62.6507,68.3095,76.0958,97.9009,51.0671,16.905,17.0569,12.0303,7.24654,4.81938,11.3379,1.99516,-0.17025,0.0945,96.7584,96.0524
23640,54.9333,62.6703,69.3255,76.0399,97.8752,52.088,16.9137,17.0635,11.9945,7.25,4.80498,11.3389,2.00748,0.1645,0.09625,96.7584,96.0524
23580,53.403,62.3484,69.5379,75.4783,97.4129,52.3153,16.8995,17.0385,11.9448,7.23731,4.77494,11.3093,1.99946,-0.088,0.0235,97.2439,96.349
23520,54.6526,62.3348,69.427,75.8199,97.6861,52.2,16.899,17.0494,11.9791,7.21405,4.78489,11.3078,1.99676,-0.02775,0.018,97.2439,96.349
23460,54.143,62.0523,68.2172,75.5718,97.4993,50.9553,16.898,17.0457,11.977,7.20511,4.75577,11.2799,1.99176,0.097,-0.05675,97.2439,96.349
23400,53.9579,62.1996,68.9235,76.5847,98.3137,51.6778,16.9039,17.0831,12.0736,7.19115,4.80572,11.2995,2.0102,0.099,-0.01725,97.2439,96.349
23340,53.541,61.833,69.6193,74.7451,96.8273,52.4012,16.8865,17.0142,11.8806,7.13227,4.69191,11.2766,2.01503,-0.12025,-0.096,97.2439,96.349
23280,54.9732,61.0615,69.2536,76.3899,98.1315,52.029,16.8611,17.0607,12.0605,7.22089,4.83198,11.1571,1.94594,-0.27975,-0.2825,97.5039,96.3534
23220,53.1082,63.5213,69.4087,76.9164,98.566,52.1641,16.9287,17.0851,12.0755,7.22101,4.824,11.4485,2.0325,0.14775,0.2895,97.5039,96.3534
23160,53.9549,61.8174,68.7241,76.5846,98.3028,51.4601,16.8959,17.0815,12.0779,7.17409,4.79938,11.256,1.99254,-0.10225,-0.1205,97.5039,96.3534
23100,54.0565,63.0631,70.35,75.9013,97.7583,53.1217,16.9318,17.0663,11.9637,7.08871,4.732,11.4144,2.05718,-0.16675,0.18025,97.5039,96.3534
23040,54.3054,60.8438,69.3327,74.4993,96.6316,52.1027,16.8815,17.025,11.8629,7.17116,4.69349,11.1447,1.98245,0.0265,-0.336,97.5039,96.3534
22980,53.1977,62.5386,69.6105,75.1769,97.1555,52.4128,16.9128,17.0411,11.9164,7.20531,4.72865,11.3476,2.0352,0.36925,0.083,97.0954,96.0796
22920,54.5002,62.0314,69.5904,75.137,97.1183,52.4046,16.892,17.0316,11.9083,7.30594,4.78222,11.2605,1.97853,0.369,-0.03225,97.0954,96.0796
22860,53.0493,63.2012,69.7273,76.6495,98.3392,52.5361,16.9158,17.077,12.0596,7.27153,4.84161,11.4104,2.02593,0.2755,0.24325,97.0954,96.0796
22800,53.6142,61.4579,69.1857,75.646,97.5371,51.9823,16.8672,17.035,11.9974,7.13716,4.7559,11.2312,1.98585,-0.34,-0.1755,97.0954,96.0796
22740,55.4101,62.9183,69.4984,75.8789,97.7476,52.273,16.907,17.045,11.9685,7.24304,4.8025,11.366,1.99603,0.05275,0.15725,97.0954,96.0796
22680,54.993,62.2309,68.7583,76.6004,98.3273,51.5053,16.8904,17.067,12.0806,7.14127,4.81013,11.3057,1.99595,-0.42625,-0.01425,97.4952,96.1949
22620,53.5132,64.2037,69.3992,75.7263,97.6346,52.14,16.9415,17.0402,11.9286,7.36268,4.78691,11.5135,2.0346,0.415399,0.4455,97.4952,96.1949
22560,53.0511,61.5008,68.8523,75.9122,97.7865,51.5794,16.8838,17.0534,12.0039,7.2295,4.73313,11.2358,1.99367,0.308645,-0.199,97.4952,96.1949
22500,53.4288,60.4461,69.1912,76.7564,98.4488,51.9382,16.8564,17.0808,12.0884,7.32505,4.85183,11.0773,1.92209,0.400653,-0.442,97.4952,96.1949
22440,53.021,63.3554,69.2685,75.9286,97.7881,52.0111,16.9302,17.0569,11.9831,7.20119,4.76697,11.4361,2.04639,-0.131655,0.246,97.4952,96.1949
22380,53.6959,62.4803,68.8065,76.1658,97.9756,51.5476,16.912,17.0693,12.0425,7.10187,4.76466,11.3481,2.04614,-0.4045,0.0445,97.329,96.5919
22320,53.817,62.8609,69.7247,76.2228,98.0047,52.4967,16.9175,17.0688,12.0171,7.11389,4.75972,11.3939,2.04798,-0.0215,0.14125,97.329,96.5919
22260,53.6312,61.9621,69.3712,77.6001,99.1098,52.1365,16.9004,17.1186,12.1762,7.19998,4.88045,11.2615,1.99655,-0.1715,-0.07525,97.329,96.5919
22200,53.6916,61.3805,69.1025,75.2523,97.2273,51.8731,16.8868,17.043,11.9479,7.12394,4.71299,11.2202,2.00873,0.05775,-0.204,97.329,96.5919
22140,55.2076,62.2572,70.2574,76.8952,98.5355,53.0592,16.9037,17.0945,12.0749,7.2523,4.86353,11.2894,1.99471,0.171,0.00975,97.329,96.5919
22080,54.2121,62.3718,69.149,75.6991,97.5696,51.9429,16.8999,17.0489,11.9866,7.16454,4.77138,11.3234,2.01739,-0.08275,0.04325,97.0467,96.4124
22020,53.4966,62.7668,69.5041,74.5837,96.6815,52.3007,16.9063,17.0075,11.8411,7.29439,4.74444,11.3518,2.00081,0.2915,0.13325,97.0467,96.4124
21960,54.5054,62.2465,68.7036,75.6783,97.5663,51.4777,16.8946,17.0444,12.0011,7.06171,4.73451,11.3258,2.02811,-0.3515,0.00725,97.0467,96.4124
21900,54.1194,61.9327,69.2119,76.4629,98.1992,51.9829,16.8872,17.0685,12.074,7.10273,4.80335,11.2758,2.00185,-0.66075,-0.0765,97.0467,96.4124
21840,53.4044,64.6036,68.3566,75.5838,97.508,51.098,16.9564,17.0438,11.9484,7.23329,4.76178,11.5733,2.07452,0.2315,0.55175,97.0467,96.4124
21780,55.1367,60.4131,69.0946,76.9668,98.6125,51.8489,16.8579,17.091,12.0996,7.42217,4.90618,11.0505,1.89388,0.7235,-0.447,96.9671,96.448
21720,54.8024,62.2065,68.3702,76.3598,98.1189,51.119,16.9,17.071,12.0579,7.13756,4.77734,11.3077,2.00409,0.114,-0.01625,96.9671,96.448
21660,54.3717,61.2516,70.0683,77.4759,99.0151,52.8444,16.8802,17.1111,12.1408,7.29458,4.89451,11.1693,1.95027,0.315,-0.24475,96.9671,96.448
21600,54.2895,61.9682,70.5447,75.2055,97.2096,53.3251,16.9034,17.0415,11.8959,7.20882,4.75953,11.2629,1.99966,-0.251,-0.0765,96.9671,96.448
21540,54.3935,62.2129,68.5226,74.5007,96.6297,51.2915,16.9011,17.0133,11.8729,7.16708,4.70136,11.309,2.02091,-0.027,-0.0005,96.9671,96.448
21480,54.6987,63.2534,69.8425,76.3042,98.0619,52.6436,16.9161,17.0632,12.0143,7.22513,4.82866,11.4084,2.01753,-0.0025,0.24925,97.145,96.4972
21420,55.0887,64.3834,70.2735,74.7255,96.8078,53.0719,16.944,17.0101,11.8186,7.18034,4.71525,11.5482,2.0594,0.13825,0.51125,97.145,96.4972
21360,53.8765,61.2918,69.6497,76.4197,98.1812,52.4129,16.876,17.07,12.0477,7.251,4.83099,11.1862,1.9632,-0.064,-0.237,97.145,96.4972
21300,53.964,62.3626,68.8185,75.9857,97.8303,51.568,16.9019,17.0561,12.0108,7.16786,4.77056,11.3249,2.01262,-0.0145,0.018,97.145,96.4972
21240,54.8797,62.3258,69.5579,76.0423,97.8696,52.3217,16.9012,17.0575,11.9881,7.18371,4.78106,11.3099,1.99067,0.10825,0.0065,97.145,96.4972
21180,55.7543,61.7714,69.7993,74.3801,96.5501,52.5588,16.894,17.0077,11.7873,7.49465,4.81245,11.1841,1.91816,0.522,-0.1285,97.2514,96.149
21120,54.5329,61.9374,69.1593,74.9016,96.9576,51.9248,16.8952,17.0251,11.8857,7.24107,4.74096,11.2593,1.98735,0.254,-0.07625,97.2514,96.149
21060,54.0693,63.7185,69.348,76.1871,97.9828,52.1208,16.9352,17.0652,12.0145,7.14578,4.78585,11.482,2.06155,-0.239,0.3475,97.2514,96.149
21000,55.0708,62.6898,69.4017,75.7468,97.6323,52.1748,16.911,17.0513,11.9786,7.1478,4.77771,11.3556,2.0256,-0.40025,0.1045,97.2514,96.149
20940,55.8488,63.125,69.408,77.0303,98.6566,52.1852,16.9189,17.0913,12.1083,7.10841,4.83531,11.4098,2.03616,-0.43425,0.208,97.2514,96.149
20880,53.6311,61.7029,69.6823,75.4437,97.3897,52.4616,16.8816,17.0354,11.9645,7.12547,4.75632,11.2545,2.00943,-0.661,-0.12825,97.2419,96.2219
20820,54.2378,61.9026,70.338,75.5632,97.4741,53.1316,16.8816,17.0336,11.9341,7.20078,4.76918,11.2606,1.97615,-0.00375,-0.0835,97.2419,96.2219
20760,52.9453,62.3144,69.5757,77.8292,99.3054,52.3252,16.9033,17.1178,12.1871,7.1706,4.86357,11.3175,2.00701,-0.1195,-0.004,97.2419,96.2219
20700,53.2159,61.963,70.1664,76.3978,98.1668,52.9243,16.9034,17.0796,12.0258,7.17596,4.7854,11.2775,2.01092,0.04025,-0.086,97.2419,96.2219
20640,54.9208,62.5191,69.3059,76.6799,98.3777,52.0702,16.9136,17.0886,12.0596,7.26118,4.83675,11.3211,2.0056,0.42575,0.059,97.2419,96.2219
20580,55.1273,63.0562,69.7932,74.8774,96.9298,52.5755,16.9242,17.0271,11.8513,7.33142,4.78484,11.3631,2.00295,0.231,0.19175,96.8462,96.6235
20520,54.6182,63.5729,68.0102,77.2026,98.7903,50.7647,16.9352,17.1045,12.1437,7.28588,4.89642,11.4308,2.03391,0.08675,0.3205,96.8462,96.6235
20460,54.0584,61.1298,69.5792,75.3255,97.2676,52.3787,16.8649,17.0299,11.9268,7.3523,4.80084,11.1532,1.93436,0.54475,-0.25575,96.8462,96.6235
20400,54.3354,62.3457,69.8119,74.3754,96.5195,52.6008,16.8974,17.0007,11.8048,7.36972,4.76428,11.2821,1.96872,0.3815,0.027,96.8462,96.6235
20340,52.7594,64.0181,70.728,74.6393,96.7419,53.5206,16.9435,17.0137,11.8067,7.21899,4.71095,11.5077,2.06028,0.0625,0.4145,96.8462,96.6235
20280,53.84,63.1036,69.3275,75.5083,97.4407,52.0958,16.9254,17.0476,11.9512,7.05262,4.70492,11.4271,2.06583,-0.146,0.2005,97.2289,96.6397
20220,53.1554,61.0944,68.9492,75.0002,97.0258,51.7207,16.873,17.0266,11.9276,7.16752,4.72348,11.1825,1.98292,-0.132,-0.2735,97.2289,96.6397
20160,53.5102,60.7749,69.8068,75.4571,97.3971,52.593,16.8668,17.0439,11.9604,7.18232,4.75275,11.1425,1.9765,-0.0235,-0.347,97.2289,96.6397
20100,54.1559,61.9411,69.8267,76.2124,97.9855,52.6259,16.8844,17.0597,12.0324,7.11498,4.78025,11.2829,2.00797,-0.219,-0.06275,97.2289,96.6397
20040,53.9837,60.3501,69.9416,76.7219,98.4033,52.7262,16.8479,17.0758,12.0875,7.23302,4.8466,11.0802,1.9332,-0.083,-0.452,97.2289,96.6397
19980,53.0009,60.1053,69.5985,76.4113,98.1598,52.3653,16.845,17.0671,12.0782,7.12239,4.79314,11.0726,1.95396,-0.5255,-0.517,97.1534,96.4647
19920,55.0749,62.6868,68.4883,76.5251,98.2515,51.2295,16.9104,17.0742,12.0673,7.1893,4.82091,11.3477,2.01099,-0.171,0.0935,97.1534,96.4647
19860,54.2194,62.7638,69.3589,75.8161,97.6849,52.1129,16.9161,17.0546,11.9667,7.28108,4.80596,11.345,2.00592,0.0835,0.11125,97.1534,96.4647
19800,53.9406,62.7766,69.2479,75.9062,97.7519,52.0081,16.9194,17.0618,12.0107,7.03406,4.74465,11.3851,2.06257,-0.7815,0.1185,97.1534,96.4647
19740,53.3463,62.6575,69.0268,74.8907,96.9347,51.7911,16.9177,17.0306,11.892,7.20005,4.73435,11.3453,2.02829,-0.114,0.096,97.1534,96.4647
19680,54.9173,61.2254,69.7464,76.845,98.4899,52.5353,16.8819,17.0953,12.103,7.20005,4.85547,11.1764,1.97873,-0.25175,-0.238,97.3787,96.3444
19620,55.4317,63.0077,69.1171,76.0266,97.8264,51.9056,16.9193,17.0642,11.9979,7.34412,4.8632,11.3564,2.00225,0.20075,0.194231,97.3787,96.3444
19560,54.9879,61.2182,69.5884,75.144,97.1152,52.3894,16.8728,17.03,11.9095,7.40332,4.83761,11.1413,1.92574,0.14575,-0.23375,97.3787,96.3444
19500,54.2993,64.4633,69.7427,76.4687,98.1949,52.5334,16.9579,17.0819,12.0178,7.30405,4.85914,11.5325,2.05846,0.1615,0.535,97.3787,96.3444
19440,52.8067,60.9623,69.5257,76.0967,97.895,52.3199,16.8718,17.0668,12.0346,7.21755,4.8005,11.1626,1.97701,0.10325,-0.286702,97.3787,96.3444
19380,54.5344,62.0395,69.2211,75.6042,97.5074,52.0095,16.8958,17.0492,11.9651,7.3428,4.87406,11.2552,1.97875,0.231,0.0693923,96.9826,96.2472
19320,54.2196,62.1725,70.1729,75.4243,97.3538,52.9881,16.89,17.0344,11.9425,7.06969,4.79974,11.3246,2.02474,-0.14375,0.274308,96.9826,96.2472
19260,53.5803,61.1795,69.5643,74.1737,96.3661,52.3518,16.8669,16.9905,11.8122,7.27568,4.74569,11.1757,1.94992,0.18675,-0.12161,96.9826,96.2472
19200,54.3646,63.0763,69.6936,75.3438,97.3203,52.4654,16.9183,17.0346,11.9106,7.21586,4.75234,11.3935,2.0173,0.0297512,0.19175,96.9826,96.2472
19140,54.776,63.3279,70.1712,75.7744,97.6659,52.9491,16.9237,17.0479,11.9465,7.17506,4.75813,11.4326,2.03603,-0.0440161,0.24975,96.9826,96.2472
19080,53.7758,63.8719,69.2227,75.7578,97.6588,51.977,16.9378,17.0476,11.9624,7.21549,4.76638,11.4923,2.05365,-0.19089,0.37525,97.0505,96.5206
19020,52.2799,62.0226,69.5193,77.0946,98.734,52.2767,16.8955,17.0946,12.1268,7.10137,4.78132,11.3092,2.03067,-0.000157902,-0.06275,97.0505,96.5206
18960,54.5784,62.0594,69.9204,75.7322,97.6312,52.6912,16.8898,17.0423,11.9488,7.25703,4.78295,11.2698,1.97371,0.22,-0.0525,97.0505,96.5206
18900,55.132,62.962,69.2293,75.8948,97.7562,51.9819,16.9095,17.0449,11.9694,7.2996,4.80795,11.3677,1.99258,0.0972493,0.1585,97.0505,96.5206
18840,52.4663,62.2666,69.7516,75.9227,97.7835,52.5018,16.8988,17.0509,11.9844,7.20967,4.73404,11.3297,2.02172,0.125042,-0.0135,97.0505,96.5206
18780,53.2626,62.9339,69.923,74.9105,96.9788,52.6765,16.9231,17.0262,11.8496,7.26049,4.69074,11.3875,2.02978,0.603273,0.1455,96.8944,96.2469
18720,54.4148,61.061,70.4862,77.102,98.7246,53.2635,16.8783,17.1011,12.0989,7.16955,4.81977,11.1704,1.97192,0.21925,-0.29175,96.8944,96.2469
18660,53.0913,64.6216,69.8734,75.6513,97.5531,52.6508,16.9596,17.0503,11.9294,7.14635,4.72903,11.5908,2.09807,0.2105,0.56225,96.8944,96.2469
18600,54.8012,60.3431,69.3791,75.8473,97.6998,52.1572,16.8538,17.0533,11.9946,7.2608,4.79846,11.0682,1.92107,0.29275,-0.45275,96.8944,96.2469
18540,53.7774,61.5152,70.1582,76.6224,98.333,52.9404,16.8871,17.0842,12.0704,7.16905,4.82505,11.2167,1.99423,-0.43475,-0.17675,96.8944,96.2469
18480,53.954,61.6688,70.2885,74.5894,96.6953,53.0844,16.8862,17.0129,11.8507,7.10826,4.67529,11.2595,2.01222,-0.12925,-0.135,96.5423,96.262
18420,54.7898,64.1266,70.4768,77.1526,98.7515,53.2707,16.9454,17.0985,12.0709,7.25679,4.86174,11.5068,2.04977,0.31975,0.44775,96.5423,96.262
18360,53.5769,63.4189,69.1537,75.6844,97.5744,51.9249,16.9281,17.0487,11.9453,7.33455,4.79957,11.4174,2.01306,0.554,0.2775,96.5423,96.262
18300,54.6258,60.9495,69.24,76.1158,97.9275,52.0088,16.8727,17.0663,12.0211,7.26734,4.81803,11.1343,1.94198,0.17475,-0.312,96.5423,96.262
18240,54.1468,61.2103,68.6049,74.9462,96.9936,51.3657,16.8783,17.0272,11.9205,7.22796,4.74586,11.1783,1.97016,-0.0505,-0.247,96.5423,96.262
18180,54.1547,61.9444,69.1924,75.3776,97.3254,51.9791,16.886,17.0332,11.9443,7.27174,4.78149,11.2591,1.97935,0.18025,-0.0625,97.1802,96.0536
18120,54.2059,64.5505,69.1258,76.2942,98.0699,51.8986,16.9485,17.0622,12.0234,7.13032,4.77837,11.5866,2.08807,-0.19925,0.54825,97.1802,96.0536
18060,54.5061,62.5753,69.3548,75.4504,97.4054,52.1203,16.9033,17.0353,11.9308,7.22739,4.75976,11.3339,2.00104,0.23875,0.0745,97.1802,96.0536
18000,54.383,62.4017,68.484,76.0083,97.8421,51.2322,16.8936,17.0471,12.0093,7.26542,4.81454,11.3041,1.97446,-0.006,0.02975,97.1802,96.0536
17940,54.7451,63.2089,68.9912,75.6473,97.5686,51.729,16.9224,17.0431,11.9379,7.33362,4.78851,11.3918,2.00223,0.39796,0.2115,97.1802,96.0536
17880,53.5237,61.6698,69.135,75.6837,97.5906,51.8805,16.887,17.0467,11.9741,7.12588,4.71715,11.2571,2.00197,0.226363,-0.151,96.5875,96.8135
17820,55.5465,62.8372,69.8668,75.5003,97.4397,52.6227,16.9173,17.0423,11.9181,7.21813,4.78118,11.3509,2.00212,-0.24125,0.1235,96.5875,96.8135
17760,54.1458,63.4926,69.5594,74.9125,96.9725,52.3082,16.9388,17.0296,11.8579,7.25414,4.7423,11.4336,2.0415,0.10325,0.28125,96.5875,96.8135
17700,55.0463,61.0235,69.1026,75.3724,97.3269,51.8607,16.8788,17.045,11.9533,7.23405,4.78563,11.1458,1.95972,-0.31775,-0.2995,96.5875,96.8135
17640,54.365,61.9547,69.2193,74.8556,96.9034,51.9993,16.8983,17.0278,11.895,7.17617,4.72886,11.2682,2.00695,-0.14775,-0.065,96.5875,96.8135
17580,54.9119,62.7598,70.2001,75.5184,97.4382,53.0006,16.9183,17.0516,11.9243,7.26249,4.78713,11.3461,2.01616,0.256,0.12975,96.6506,96.494
17520,54.0782,60.6375,69.6875,75.2849,97.2401,52.4929,16.8587,17.0353,11.9485,7.22027,4.78027,11.1185,1.95861,-0.02775,-0.328488,96.6506,96.494
17460,54.243,61.4042,68.9621,76.4216,98.1468,51.7577,16.8706,17.0666,12.0731,7.20462,4.81389,11.2106,1.97508,0.117,-0.18525,96.6506,96.494
17400,53.9308,60.7955,69.2651,77.0212,98.6425,52.0462,16.8571,17.0854,12.1256,7.3071,4.88356,11.1191,1.9328,0.14225,-0.3405,96.6506,96.494
17340,54.3015,60.5979,69.639,76.0586,97.8824,52.4108,16.8544,17.0531,12.01,7.32681,4.83623,11.094,1.9212,0.1185,-0.39825,96.6506,96.494
17280,54.0418,62.3079,69.7735,76.3502,98.1148,52.5467,16.8966,17.0642,12.0308,7.13094,4.77473,11.3219,2.01059,-0.08975,0.00775,96.9226,96.3004
17220,54.7681,63.2804,69.0279,75.3694,97.3437,51.77,16.9269,17.0377,11.9228,7.20854,4.76567,11.4073,2.02397,-0.229,0.23175,96.9226,96.3004
17160,54.2087,62.4272,69.0262,76.1034,97.9256,51.7708,16.9066,17.0626,12.0176,7.21034,4.79476,11.3237,2.01536,-0.13175,0.0305,96.9226,96.3004
17100,52.8946,64.4207,69.0455,76.7458,98.4282,51.7983,16.9535,17.0838,12.0739,7.04423,4.75688,11.5845,2.10601,-0.21275,0.507,96.9226,96.3004
17040,54.5317,61.4478,68.3953,75.1026,97.111,51.139,16.8845,17.0314,11.9258,7.27259,4.76579,11.1931,1.96258,0.11225,-0.198,96.9226,96.3004
16980,54.7719,61.4592,70.0489,74.2964,96.4662,52.8258,16.8871,17.008,11.8107,7.27597,4.73807,11.1891,1.96959,-0.12025,-0.19175,97.166,96.339
16920,54.9254,62.3869,69.6895,75.4882,97.4107,52.4711,16.9082,17.0477,11.9453,7.15187,4.75478,11.3195,2.02168,-0.219,0.03375,97.166,96.339
16860,54.1606,62.9184,70.0146,77.3473,98.9051,52.8006,16.924,17.1133,12.1387,7.14104,4.85475,11.3823,2.04825,-0.424,0.16125,97.166,96.339
16800,55.1132,62.367,69.211,75.7962,97.647,52.0035,16.9025,17.0546,12.0019,7.1415,4.79427,11.3203,2.02373,-0.498,0.0642827,97.166,96.339
16740,53.8126,62.4864,69.3199,74.9756,96.9913,52.1162,16.9031,17.0253,11.8965,7.18178,4.73479,11.3354,2.01591,0.25225,0.120197,97.166,96.339
16680,53.4796,63.9217,69.4026,74.5858,96.6874,52.1905,16.9349,17.009,11.8414,7.23967,4.72786,11.4925,2.05636,-0.001,0.40875,96.792,96.2472
16620,54.255,60.9041,69.4943,76.9093,98.542,52.2805,16.8597,17.0816,12.1034,7.30207,4.86848,11.1326,1.93377,0.29225,-0.315,96.792,96.2472
16560,53.3199,62.7648,69.9941,75.957,97.7984,52.7671,16.9137,17.0575,11.968,7.26311,4.79323,11.3508,2.00646,0.23575,0.11475,96.792,96.2472
16500,53.9936,61.0118,68.9604,76.9388,98.5832,51.713,16.875,17.0931,12.1212,7.14481,4.79931,11.1755,1.97444,0.10175,-0.3045,96.792,96.2472
16440,54.05,60.525,69.387,75.1417,97.1476,52.1517,16.8668,17.0376,11.9322,7.20196,4.74024,11.1064,1.96021,-0.0915,-0.41625,96.792,96.2472
16380,55.2603,61.7831,69.9964,74.6193,96.7182,52.7916,16.8924,17.0178,11.8572,7.17543,4.73038,11.245,1.99609,-0.427,-0.10625,97.0018,96.7119
16320,55.3038,60.3273,68.6094,75.3101,97.2744,51.3847,16.8569,17.0412,11.9697,7.23294,4.79895,11.0718,1.94118,0.047,-0.392442,97.0018,96.7119
16260,54.0997,61.9461,70.0279,75.4801,97.3997,52.8379,16.8849,17.0364,11.9451,7.22457,4.79259,11.2718,1.99434,0.08475,0.0278035,97.0018,96.7119
16200,53.8565,62.764,69.9533,76.9934,98.6263,52.7422,16.9059,17.0859,12.0864,7.2596,4.84999,11.3611,2.0083,0.2435,0.12525,97.0018,96.7119
16140,53.6356,62.2835,69.7759,76.1026,97.9166,52.5546,16.8943,17.0549,12.01,7.15405,4.77513,11.317,2.00765,-0.23275,0.0055,97.0018,96.7119
16080,53.4426,62.5194,70.7894,75.8712,97.7464,53.5669,16.9068,17.0523,11.9324,7.36569,4.79767,11.3161,1.98352,0.555397,0.05125,97.0508,96.1577
16020,54.4259,61.5967,68.9521,75.4013,97.3702,51.7024,16.8875,17.0404,11.9388,7.26833,4.74348,11.2256,1.97491,0.553696,-0.1645,97.0508,96.1577
15960,55.289,61.7811,68.7807,75.6302,97.5452,51.537,16.8868,17.044,11.9785,7.17453,4.77116,11.2434,1.98141,-0.16875,-0.114,97.0508,96.1577
15900,53.8943,63.2023,69.5344,76.2441,98.0357,52.2997,16.9194,17.0623,12.0123,7.23318,4.80709,11.4104,2.02728,-0.0214897,0.22075,97.0508,96.1577
15840,54.6034,64.3192,69.395,76.1207,97.9378,52.1544,16.9467,17.0581,11.9871,7.20865,4.79815,11.5347,2.05625,-0.177908,0.483,97.0508,96.1577
15780,55.1893,60.8382,69.5455,75.9633,97.8147,52.3036,16.8667,17.0558,11.9931,7.27113,4.80521,11.1251,1.93726,0.213801,-0.347,96.9426,96.1264
15720,53.3851,60.6931,69.2618,75.9695,97.8128,52.0199,16.8625,17.0559,12.0213,7.17319,4.76819,11.1339,1.96654,-0.07575,-0.37825,96.9426,96.1264
15660,54.6007,63.1239,69.5675,75.7539,97.6331,52.3341,16.9203,17.0486,11.9529,7.17877,4.75886,11.4026,2.02395,0.096,0.19975,96.9426,96.1264
15600,54.944,62.1025,68.64,75.2367,97.2292,51.3801,16.9036,17.0389,11.9341,7.16795,4.73437,11.2847,2.00588,-0.09025,-0.04675,96.9426,96.1264
